ds,model,method,inst,conf,instab_seed,top5_seed
ccdefault,hgb,treeshap,461,0.9465230341406438,0.08963756563237413,0.72
ccdefault,hgb,treeshap,462,0.9109925014970578,0.0904314999867708,0.86
ccdefault,hgb,treeshap,463,0.8724680890607688,0.115668273960576,0.6799999999999999
ccdefault,hgb,treeshap,464,0.9238746818644348,0.13416012752467843,0.6199999999999999
ccdefault,hgb,treeshap,465,0.8885444343045028,0.1262231254057149,0.7
ccdefault,hgb,treeshap,466,0.8364059818125865,0.09020780989388322,0.6799999999999999
ccdefault,hgb,treeshap,467,0.8195102002146024,0.09418105133610388,0.72
ccdefault,hgb,treeshap,468,0.7925906215970204,0.09912915985362614,0.74
ccdefault,hgb,treeshap,469,0.7862257737867024,0.1640360494425751,0.5199999999999999
ccdefault,hgb,treeshap,470,0.584672959577527,0.047726638413687406,0.9199999999999999
ccdefault,hgb,treeshap,471,0.6873130354174098,0.009048501684690735,0.74
ccdefault,hgb,treeshap,472,0.6455298763102586,0.004124616464582842,0.6999999999999998
ccdefault,hgb,treeshap,473,0.5358860247426105,0.05505959887673928,0.8800000000000001
ccdefault,hgb,treeshap,474,0.9508314837676002,0.03481647484117967,0.7599999999999999
ccdefault,hgb,treeshap,475,0.6119893032112455,0.10252674485442914,0.8400000000000001
ccdefault,hgb,treeshap,476,0.7363984497113549,0.0055032910187582385,0.76
ccdefault,hgb,treeshap,477,0.9325865959781294,0.1342583129958429,0.6199999999999999
ccdefault,hgb,treeshap,478,0.9585177896843451,0.09916849823932183,0.7
ccdefault,hgb,treeshap,479,0.6858579475416202,0.09159145443555805,0.7999999999999999
ccdefault,hgb,treeshap,480,0.942507203501439,0.11656087659575343,0.6199999999999999
ccdefault,hgb,treeshap,481,0.9559159330591595,0.07220823248408714,0.8
ccdefault,hgb,treeshap,482,0.9360188373095542,0.13443797723920314,0.5600000000000002
ccdefault,hgb,treeshap,483,0.9661601445759423,0.1618369689985023,0.82
ccdefault,hgb,treeshap,484,0.8558653531279159,0.24336748952588338,0.4800000000000001
ccdefault,hgb,treeshap,485,0.6565218357091218,0.09860157823692162,0.86
ccdefault,hgb,treeshap,486,0.8935236181652447,0.16273514568541714,0.4999999999999999
ccdefault,hgb,treeshap,487,0.6442055747446245,0.11144681360139574,0.7799999999999999
ccdefault,hgb,treeshap,488,0.7663591700796747,0.08299068901914686,1.0
ccdefault,hgb,treeshap,489,0.8555310750421624,0.0985611137611061,0.9199999999999999
ccdefault,hgb,treeshap,490,0.9226948071451055,0.1062589496445675,0.5599999999999999
ccdefault,hgb,treeshap,491,0.8866936645104395,0.10280851380313683,0.5599999999999999
ccdefault,hgb,treeshap,492,0.7279060923378861,0.13271178895329627,0.7999999999999999
ccdefault,hgb,treeshap,493,0.819415942316513,0.13818456057056194,0.54
ccdefault,hgb,treeshap,494,0.8399889929809575,0.1108500961382951,0.6599999999999999
ccdefault,hgb,treeshap,495,0.7900056394319517,0.11908546364580574,0.58
ccdefault,hgb,treeshap,496,0.942453544839353,0.03400106545770565,0.6599999999999999
ccdefault,hgb,treeshap,497,0.9103719069328585,0.15054831327156715,0.82
ccdefault,hgb,treeshap,498,0.8891174184779276,0.16741923697283023,0.76
ccdefault,hgb,treeshap,499,0.6005426677920891,0.07187820978081094,0.9199999999999999
ccdefault,hgb,lime,0,0.672012068641872,0.03570316976601018,0.74
ccdefault,hgb,lime,1,0.7819173348815976,0.03757214245167917,0.7999999999999999
ccdefault,hgb,lime,2,0.5635567455377373,0.03554612647973343,0.7799999999999999
ccdefault,hgb,lime,3,0.8893001976967572,0.33520248271861663,0.36
ccdefault,hgb,lime,4,0.8636789267645923,0.14898281117616907,0.54
ccdefault,hgb,lime,5,0.8268543133389528,0.2792767903089982,0.54
ccdefault,hgb,lime,6,0.9612446189234258,0.1332001055377543,0.7
ccdefault,hgb,lime,7,0.5466317318626926,0.034179040272558026,0.86
ccdefault,hgb,lime,8,0.9004046667965572,0.16906642033592512,0.42000000000000004
ccdefault,hgb,lime,9,0.7585339732823908,0.034575341466691834,0.6599999999999999
ccdefault,hgb,lime,10,0.8251830091157343,0.28922167469399773,0.5200000000000001
ccdefault,hgb,lime,11,0.6399559437736743,0.17684945684040942,0.6399999999999999
ccdefault,hgb,lime,12,0.5772048858508991,0.033254969935555656,0.86
ccdefault,hgb,lime,13,0.7835969152435284,0.14151376910217695,0.58
ccdefault,hgb,lime,14,0.8829323063759882,0.25042544081654694,0.6199999999999999
ccdefault,hgb,lime,15,0.7869000141804391,0.30369453031090166,0.6600000000000001
ccdefault,hgb,lime,16,0.8839565511573564,0.21761542660544753,0.36
ccdefault,hgb,lime,17,0.8476360810864708,0.1512380803220934,0.4800000000000001
ccdefault,hgb,lime,18,0.7400566443621965,0.3318515856328643,0.32000000000000006
ccdefault,hgb,lime,19,0.7985589097834657,0.26791495394915277,0.4
ccdefault,hgb,lime,20,0.7504351921375784,0.04206567303679054,0.4800000000000001
ccdefault,hgb,lime,21,0.8570946331366578,0.17892704956816774,0.32
ccdefault,hgb,lime,22,0.8088228103256488,0.055228385590507356,0.36
ccdefault,hgb,lime,23,0.8440622508324861,0.1587521305591988,0.44000000000000006
ccdefault,hgb,lime,24,0.8523766917500082,0.20177482750002385,0.4600000000000001
ccdefault,hgb,lime,25,0.8778490865835579,0.16240635241805335,0.4800000000000001
ccdefault,hgb,lime,26,0.6056317224425605,0.036133115716570074,0.52
ccdefault,hgb,lime,27,0.8128719163096619,0.1856223914523859,0.5999999999999999
ccdefault,hgb,lime,28,0.5962121050070481,0.0391110484770929,0.72
ccdefault,hgb,lime,29,0.8801628402887243,0.17828823932363014,0.4
ccdefault,hgb,lime,30,0.9036642941000377,0.12845931205857042,0.44000000000000006
ccdefault,hgb,lime,31,0.9018645938227848,0.13480442359656963,0.38
ccdefault,hgb,lime,32,0.8672329385182806,0.3498267384668883,0.31999999999999995
ccdefault,hgb,lime,33,0.6932082904378593,0.045185876549122206,0.7999999999999999
ccdefault,hgb,lime,34,0.9660548938883478,0.20799829570119532,0.6399999999999999
ccdefault,hgb,lime,35,0.9281779499305826,0.20638701266217463,0.4600000000000001
ccdefault,hgb,lime,36,0.6549061108469635,0.03374755062402601,0.72
ccdefault,hgb,lime,37,0.9393252262794636,0.12536902299511787,0.6199999999999999
ccdefault,hgb,lime,38,0.9238216535895727,0.25158226200125067,0.4
ccdefault,hgb,lime,39,0.9205610350719692,0.19424795698673503,0.3
ccdefault,hgb,lime,40,0.9116451983894743,0.26935012836765704,0.48
ccdefault,hgb,lime,41,0.8705413218203777,0.14092338286133388,0.4
ccdefault,hgb,lime,42,0.7519823930059528,0.06534229616087772,0.44000000000000006
ccdefault,hgb,lime,43,0.90121074128113,0.17660102501716357,0.4
ccdefault,hgb,lime,44,0.9512194116232469,0.15738623561909615,0.6399999999999999
ccdefault,hgb,lime,45,0.8698788963385129,0.17122160224413263,0.5199999999999999
ccdefault,hgb,lime,46,0.9009784957293601,0.12365101091656006,0.3400000000000001
ccdefault,hgb,lime,47,0.9120586924510518,0.22866496443030881,0.5
ccdefault,hgb,lime,48,0.8663399396139221,0.12117405215038635,0.6599999999999999
ccdefault,hgb,lime,49,0.6208445889677349,0.032320597281692676,0.5199999999999999
ccdefault,hgb,lime,50,0.9663755508166864,0.23625523114888825,0.54
ccdefault,hgb,lime,51,0.5927944170972586,0.028629233356755934,0.5
ccdefault,hgb,lime,52,0.5895255205508892,0.042334800239944514,0.76
ccdefault,hgb,lime,53,0.875355449931053,0.18550389019555769,0.30000000000000004
ccdefault,hgb,lime,54,0.8569720947763948,0.2539091109755359,0.5399999999999999
ccdefault,hgb,lime,55,0.8647588440210683,0.20570534097646187,0.5000000000000001
ccdefault,hgb,lime,56,0.946584197381035,0.1294739554181621,0.6399999999999999
ccdefault,hgb,lime,57,0.9325295959155365,0.1889333228302401,0.54
ccdefault,hgb,lime,58,0.8372349521457705,0.23776134623409306,0.5399999999999999
ccdefault,hgb,lime,59,0.8689352722124675,0.17330117771093856,0.56
ccdefault,hgb,lime,60,0.8192159315986485,0.12768343793405879,0.52
ccdefault,hgb,lime,61,0.7967122588359221,0.03952205897902006,0.6599999999999999
ccdefault,hgb,lime,62,0.5857254585713636,0.1617422749143571,0.5599999999999999
ccdefault,hgb,lime,63,0.9409417236443873,0.27499470167490114,0.5199999999999999
ccdefault,hgb,lime,64,0.9159514802308294,0.2897907420845308,0.36
ccdefault,hgb,lime,65,0.8879903509678503,0.20336736752449136,0.4000000000000001
ccdefault,hgb,lime,66,0.7921235374500442,0.17324767529026663,0.42000000000000004
ccdefault,hgb,lime,67,0.731878301749385,0.25688802693080426,0.4
ccdefault,hgb,lime,68,0.5890008643927584,0.11517926090556296,0.6399999999999999
ccdefault,hgb,lime,69,0.7726414433453839,0.1496688170206617,0.5
ccdefault,hgb,lime,70,0.8627045403554098,0.10411385539223394,0.6599999999999999
ccdefault,hgb,lime,71,0.9280492175094407,0.13060977793454442,0.6599999999999999
ccdefault,hgb,lime,72,0.7635366693934954,0.13749167884797409,0.5799999999999998
ccdefault,hgb,lime,73,0.8667581196808838,0.12898043491776878,0.5
ccdefault,hgb,lime,74,0.8985411495699454,0.1580655735174178,0.4
ccdefault,hgb,lime,75,0.8943633564823091,0.16794728671982306,0.33999999999999997
ccdefault,hgb,lime,76,0.8618204562821294,0.15392994864753873,0.36
ccdefault,hgb,lime,77,0.8980104242871061,0.14697794807682807,0.5
ccdefault,hgb,lime,78,0.7845556766670629,0.15588712355392764,0.7399999999999999
ccdefault,hgb,lime,79,0.8232262684224694,0.18285809628078797,0.5199999999999999
ccdefault,hgb,lime,80,0.5490739872005991,0.04134776275019969,0.72
ccdefault,hgb,lime,81,0.7496709786740784,0.03582772939437606,0.8
ccdefault,hgb,lime,82,0.6164996591770576,0.05678129396968912,0.6399999999999999
ccdefault,hgb,lime,83,0.8485238985998567,0.16714038396981368,0.43999999999999995
ccdefault,hgb,lime,84,0.6025378268972205,0.04390530200171161,0.72
ccdefault,hgb,lime,85,0.7191434741094451,0.035551704536053164,0.7
ccdefault,hgb,lime,86,0.7559092851511432,0.12360911274103459,0.6399999999999999
ccdefault,hgb,lime,87,0.5726590998627935,0.028532455715022387,0.7399999999999999
ccdefault,hgb,lime,88,0.9306844416887863,0.17870816022309044,0.42000000000000004
ccdefault,hgb,lime,89,0.8642998164371004,0.18673651280272896,0.4600000000000001
ccdefault,hgb,lime,90,0.865783246599195,0.14447385859052186,0.32
ccdefault,hgb,lime,91,0.6538812546439623,0.026746689653007527,0.48
ccdefault,hgb,lime,92,0.6081430123402825,0.03942705100707067,0.9199999999999999
ccdefault,hgb,lime,93,0.5906645507805007,0.03483651504803631,0.76
ccdefault,hgb,lime,94,0.5619072285117384,0.1901533101883921,0.7799999999999999
ccdefault,hgb,lime,95,0.9383278483084666,0.14831276279807637,0.45999999999999996
ccdefault,hgb,lime,96,0.831718620894868,0.13750317725001282,0.5199999999999999
ccdefault,hgb,lime,97,0.8260619040505282,0.23262196246816835,0.5399999999999999
ccdefault,hgb,lime,98,0.9385855832782226,0.20166705284891395,0.6199999999999999
ccdefault,hgb,lime,99,0.8009410809069217,0.1877699639099235,0.34
ccdefault,mlp,ig,0,0.5357942259775069,0.03610284312047285,0.8400000000000001
ccdefault,mlp,ig,1,0.7467122887178105,0.06163109533018607,0.7
ccdefault,mlp,ig,2,0.6695849578034923,0.1773736260782801,0.76
ccdefault,mlp,ig,3,0.8250484307509034,0.38786177576549785,0.6
ccdefault,mlp,ig,4,0.8266043004722526,0.13610273531079975,0.7999999999999999
ccdefault,mlp,ig,5,0.8558247332575192,0.23846151601745313,0.7799999999999999
ccdefault,mlp,ig,6,0.9634482557955872,0.158039541125498,0.4800000000000001
ccdefault,mlp,ig,7,0.5341110325948568,0.15657908675013021,0.6399999999999999
ccdefault,mlp,ig,8,0.8833345917923273,0.17917705665733352,0.7399999999999999
ccdefault,mlp,ig,9,0.6357835765804889,0.05127345556375462,0.6599999999999999
ccdefault,mlp,ig,10,0.8238185399996831,0.30941818346879746,0.45999999999999996
ccdefault,mlp,ig,11,0.7355949422730323,0.2828267813574885,0.6799999999999999
ccdefault,mlp,ig,12,0.6256661655954381,0.1199341269110612,0.72
ccdefault,mlp,ig,13,0.7543646000408508,0.227975519899274,0.5599999999999999
ccdefault,mlp,ig,14,0.8400818085394199,0.3204414071815249,0.45999999999999996
ccdefault,mlp,ig,15,0.7218494778700764,0.10964373698541363,0.7
ccdefault,mlp,ig,16,0.8647261759558951,0.23802928110772903,0.6199999999999999
ccdefault,mlp,ig,17,0.840850802655958,0.17772320423791688,0.7
ccdefault,mlp,ig,18,0.7855717336483561,0.6372237927225577,0.28
ccdefault,mlp,ig,19,0.8015090947635821,0.36210649651459215,0.38
ccdefault,mlp,ig,20,0.6605473831197229,0.23790639876774589,0.5199999999999999
ccdefault,mlp,ig,21,0.8414280578583426,0.19320235062419155,0.7
ccdefault,mlp,ig,22,0.7575794526024852,0.39260799028202487,0.4800000000000001
ccdefault,mlp,ig,23,0.8093452653846377,0.24180410176711642,0.58
ccdefault,mlp,ig,24,0.762194269916663,0.08568775624378766,0.86
ccdefault,mlp,ig,25,0.8410401551739082,0.08999980679885378,0.76
ccdefault,mlp,ig,26,0.6313807416372458,0.012077774131869057,0.7999999999999999
ccdefault,mlp,ig,27,0.810488955347255,0.44558430732732357,0.41999999999999993
ccdefault,mlp,ig,28,0.5728783648714735,0.06841501133416605,0.86
ccdefault,mlp,ig,29,0.8654005442429655,0.5510092436406319,0.6199999999999999
ccdefault,mlp,ig,30,0.8933277305411492,0.35168290525189205,0.5399999999999999
ccdefault,mlp,ig,31,0.8756985791706515,0.3575376036172728,0.72
ccdefault,mlp,ig,32,0.843572991561403,0.23677055417020743,0.5
ccdefault,mlp,ig,33,0.7781092575481867,0.14655667464270705,0.6
ccdefault,mlp,ig,34,0.9403043019213382,0.21160296019006342,0.58
ccdefault,mlp,ig,35,0.9098998475450859,0.4100752635460403,0.5999999999999999
ccdefault,mlp,ig,36,0.6593127547156901,0.18589587294831866,0.6199999999999999
ccdefault,mlp,ig,37,0.9339006118666978,0.20220076919359853,0.78
ccdefault,mlp,ig,38,0.8473232920532764,0.4691469750150178,0.36
ccdefault,mlp,ig,39,0.9100497739554243,0.19629302302984664,0.56
ccdefault,mlp,ig,40,0.8627008689929558,0.48709613159191956,0.41999999999999993
ccdefault,mlp,ig,41,0.8399350742084433,0.5211698815958903,0.6399999999999999
ccdefault,mlp,ig,42,0.7289172606884231,0.2991715781163846,0.58
ccdefault,mlp,ig,43,0.8556148177219788,0.2912564093748916,0.6599999999999999
ccdefault,mlp,ig,44,0.9715446824294368,0.0356291829410027,0.72
ccdefault,mlp,ig,45,0.8598512032245248,0.3468941502413496,0.7799999999999999
ccdefault,mlp,ig,46,0.885554799130946,0.5036927601413932,0.5599999999999999
ccdefault,mlp,ig,47,0.8658609529293507,0.5954853003382421,0.48
ccdefault,mlp,ig,48,0.8046329975710169,0.6805195676278165,0.7999999999999999
ccdefault,mlp,ig,49,0.6667414214354453,0.2048929364344254,0.7
ccdefault,mlp,ig,50,0.8817456960817254,0.4777996210073495,0.48
ccdefault,mlp,ig,51,0.5417608330854454,0.007889912604204907,0.82
ccdefault,mlp,ig,52,0.6165423251583617,0.15664980082851587,0.7999999999999999
ccdefault,mlp,ig,53,0.8775285687795401,0.37544211796467564,0.58
ccdefault,mlp,ig,54,0.8512501802933038,0.37870352500749715,0.5599999999999999
ccdefault,mlp,ig,55,0.845312115221937,0.900827153151399,0.5599999999999999
ccdefault,mlp,ig,56,0.926572415254158,0.26432409171694793,0.8400000000000001
ccdefault,mlp,ig,57,0.9335514560729188,0.508954298325379,0.43999999999999995
ccdefault,mlp,ig,58,0.8726703002992021,0.11513310423091538,0.6399999999999999
ccdefault,mlp,ig,59,0.8469640325000795,0.1915224957528603,0.74
ccdefault,mlp,ig,60,0.8668107666649988,0.12627572114677488,0.6599999999999999
ccdefault,mlp,ig,61,0.8242032677693221,0.23237455730652457,0.6599999999999999
ccdefault,mlp,ig,62,0.7098243847610357,0.14334639211077194,0.58
ccdefault,mlp,ig,63,0.9056136188780783,0.17925963208166595,0.5999999999999999
ccdefault,mlp,ig,64,0.8799168517991163,0.2416174573090928,0.6799999999999999
ccdefault,mlp,ig,65,0.8914768414934235,0.14508752203289466,0.82
ccdefault,mlp,ig,66,0.7225260414987134,0.505919055773631,0.38
ccdefault,mlp,ig,67,0.8157826374885075,0.415963245047555,0.4
ccdefault,mlp,ig,68,0.5858359347810286,0.21703348629616015,0.6199999999999999
ccdefault,mlp,ig,69,0.7941353611764342,0.15757733781894634,0.7599999999999999
ccdefault,mlp,ig,70,0.8496968085518167,0.5665465575111147,0.6799999999999999
ccdefault,mlp,ig,71,0.9166182478588556,0.6206578068054892,0.6799999999999999
ccdefault,mlp,ig,72,0.7458467982390411,0.1621782187884968,0.7
ccdefault,mlp,ig,73,0.7796846234869126,0.1669054455451302,0.72
ccdefault,mlp,ig,74,0.8782819979040198,0.2474297187795952,0.6
ccdefault,mlp,ig,75,0.8822131331504769,0.1601006058853789,0.82
ccdefault,mlp,ig,76,0.8961560940967808,0.1225095892123329,0.86
ccdefault,mlp,ig,77,0.8803490929292257,0.2572490116852971,0.78
ccdefault,mlp,ig,78,0.7910560360831443,0.2787710238722032,0.5599999999999999
ccdefault,mlp,ig,79,0.8173022540883113,0.26128654619081615,0.62
ccdefault,mlp,ig,80,0.5918570159666025,0.1224039813326403,0.7
ccdefault,mlp,ig,81,0.5923061378161495,0.04067387015610413,0.7799999999999999
ccdefault,mlp,ig,82,0.5488236650702063,0.17771957745583256,0.72
ccdefault,mlp,ig,83,0.8571895704901813,0.3208324287261586,0.6599999999999999
ccdefault,mlp,ig,84,0.5297006811324645,0.15909406221759637,0.64
ccdefault,mlp,ig,85,0.7191385539417969,0.07841299238538502,0.76
ccdefault,mlp,ig,86,0.6251978648863059,0.16536238959426774,0.72
ccdefault,mlp,ig,87,0.749968608850551,0.3644138970411622,0.5599999999999999
ccdefault,mlp,ig,88,0.8861405069848208,0.15843936228023237,0.6199999999999999
ccdefault,mlp,ig,89,0.8065789940575986,0.3747221029094844,0.6
ccdefault,mlp,ig,90,0.8362350445666642,0.16680842837417753,0.6399999999999999
ccdefault,mlp,ig,91,0.6376734329833222,0.013919307981604456,0.6399999999999999
ccdefault,mlp,ig,92,0.8051163496727618,0.055965977877586726,0.6399999999999999
ccdefault,mlp,ig,93,0.5837753594161359,0.24913323576460888,0.6599999999999999
ccdefault,mlp,ig,94,0.5305273438689555,0.19911452651413486,0.6599999999999999
ccdefault,mlp,ig,95,0.8653888534725634,0.24202865211490043,0.6
ccdefault,mlp,ig,96,0.8223397206386425,0.3693348661893643,0.62
ccdefault,mlp,ig,97,0.8310449024604234,0.25860362904798395,0.5399999999999999
ccdefault,mlp,ig,98,0.8922771987510393,0.40927248297304286,0.5
ccdefault,mlp,ig,99,0.7321038721015227,0.16546891311512102,0.8
ccdefault,mlp,ig,100,0.80511874986528,0.10449021856047502,0.74
ccdefault,mlp,ig,101,0.6206658621740153,0.06093707414385441,0.7999999999999999
ccdefault,mlp,ig,102,0.7947343744875763,0.5660432368228454,0.6799999999999999
ccdefault,mlp,ig,103,0.6099457193111366,0.01649045652312342,0.6799999999999999
ccdefault,mlp,ig,104,0.6611270132832009,0.0925858454959887,0.5599999999999999
ccdefault,mlp,ig,105,0.8468203086268129,0.11525640094447154,0.74
ccdefault,mlp,ig,106,0.8895387419883564,0.4382909059942979,0.8400000000000001
ccdefault,mlp,ig,107,0.9361629234462981,0.31830387669492777,0.4600000000000001
ccdefault,mlp,ig,108,0.8402903541828017,0.5716319933822243,0.58
ccdefault,mlp,ig,109,0.6544197420086714,0.20300097830563912,0.6
ccdefault,mlp,ig,110,0.8854782172307669,0.37316036980150646,0.5599999999999999
ccdefault,mlp,ig,111,0.8921254608726852,0.282039320448056,0.5199999999999999
ccdefault,mlp,ig,112,0.5516849137168471,0.11973945570556643,0.72
ccdefault,mlp,ig,113,0.9273647667441896,0.4096708067528043,0.47999999999999987
ccdefault,mlp,ig,114,0.8957587261229726,0.4076327486565504,0.78
ccdefault,mlp,ig,115,0.756326826506478,0.1283858301373314,0.8
ccdefault,mlp,ig,116,0.8248225703321177,0.12004366198019478,0.7599999999999999
ccdefault,mlp,ig,117,0.9162168448246655,0.44217076128624055,0.5
ccdefault,mlp,ig,118,0.8958069190101551,0.5302957360393183,0.5200000000000001
ccdefault,mlp,ig,119,0.8259816773721553,0.2240613704768173,0.76
ccdefault,mlp,ig,120,0.8829264408006082,0.5626487467214465,0.5200000000000001
ccdefault,mlp,ig,121,0.8845642038404368,0.3154742486587443,0.56
ccdefault,mlp,ig,122,0.950451992903344,0.13057751996059408,0.4000000000000001
ccdefault,mlp,ig,123,0.7489225794465585,0.6327529632291939,0.3
ccdefault,mlp,ig,124,0.5717233431968668,0.077852818363081,1.0
ccdefault,mlp,ig,125,0.735902267090352,0.36802271206747716,0.54
ccdefault,mlp,ig,126,0.800304447481419,0.25552164816376954,0.4999999999999999
ccdefault,mlp,ig,127,0.6367679358305869,0.11568325748914998,0.6599999999999999
ccdefault,mlp,ig,128,0.8746018424132957,0.6474333682662072,0.6199999999999999
ccdefault,mlp,ig,129,0.843205410525193,0.3989669002358731,0.48
ccdefault,mlp,ig,130,0.7406529188299772,0.17379592691864632,0.5999999999999999
ccdefault,mlp,ig,131,0.85675617426584,0.15863055630590228,0.8400000000000001
ccdefault,mlp,ig,132,0.9117088778048348,0.46809350401575744,0.54
ccdefault,mlp,ig,133,0.8234990148851222,0.12906392061073735,0.78
ccdefault,mlp,ig,134,0.535918484379388,0.017693155518232473,0.72
ccdefault,mlp,ig,135,0.8633290705325873,0.198564068966245,0.72
ccdefault,mlp,ig,136,0.7376615848754307,0.10631148346482022,0.7999999999999999
ccdefault,mlp,ig,137,0.7573246427124158,0.09899698084541586,0.52
ccdefault,mlp,ig,138,0.8731659494258401,0.2958215494548786,0.7
ccdefault,mlp,ig,139,0.5213752553269385,0.0353359716396241,0.76
ccdefault,mlp,ig,140,0.5776967318127701,0.07291722794235656,0.78
ccdefault,mlp,ig,141,0.9131311463063726,0.13089035626126988,0.9199999999999999
ccdefault,mlp,ig,142,0.8243309373570209,0.264645861590452,0.6399999999999999
ccdefault,mlp,ig,143,0.9123038897987638,0.11790580124267669,0.4800000000000001
ccdefault,mlp,ig,144,0.9131490885977275,0.23902543965228584,0.6799999999999999
ccdefault,mlp,ig,145,0.860273499968196,0.5184168037910911,0.58
ccdefault,mlp,ig,146,0.536596052292748,0.100991111588554,0.7999999999999999
ccdefault,mlp,ig,147,0.8546548081769527,0.21660738786487455,0.7999999999999999
ccdefault,mlp,ig,148,0.8200620990809954,0.8706408156648814,0.7799999999999999
ccdefault,mlp,ig,149,0.8927900842949603,0.4137993674498964,0.5599999999999999
ccdefault,mlp,ig,150,0.9411528358172048,0.2572103440300143,0.5399999999999999
ccdefault,mlp,ig,151,0.6873017961620747,0.057385997297775604,0.78
ccdefault,mlp,ig,152,0.8575074881774798,0.3061892881073809,0.8399999999999999
ccdefault,mlp,ig,153,0.9266297084927858,0.33264959968463126,0.6399999999999999
ccdefault,mlp,ig,154,0.799252662036644,0.5784011026611955,0.56
ccdefault,mlp,ig,155,0.8748545615112813,0.09131758572265425,0.86
ccdefault,mlp,ig,156,0.9352573254291473,0.3423792897492569,0.58
ccdefault,mlp,ig,157,0.853827627349605,0.23332368403240422,0.5599999999999999
ccdefault,mlp,ig,158,0.8125931550272,0.36710091827550784,0.5599999999999999
ccdefault,mlp,ig,159,0.8085608440613148,0.2811335267275711,0.6399999999999999
ccdefault,mlp,ig,160,0.9022908912018837,0.58034610819827,0.62
ccdefault,mlp,ig,161,0.5914756067436955,0.043530679488681834,0.7799999999999999
ccdefault,mlp,ig,162,0.9554408157719182,0.2210398100162395,0.58
ccdefault,mlp,ig,163,0.6579973104331841,0.19259422706571316,0.8
ccdefault,mlp,ig,164,0.5298157347311682,0.12114517094708643,0.6599999999999999
ccdefault,mlp,ig,165,0.825602286927013,0.24344061765756053,0.5
ccdefault,mlp,ig,166,0.8655837313905088,0.4903453369903026,0.48
ccdefault,mlp,ig,167,0.7823037482763727,0.3578062723801019,0.45999999999999996
ccdefault,mlp,ig,168,0.763158368628317,0.19064218071938321,0.43999999999999995
ccdefault,mlp,ig,169,0.62184846485096,0.1459846054452234,0.6799999999999999
ccdefault,mlp,ig,170,0.9436484996424032,0.16636306230116538,0.6
ccdefault,mlp,ig,171,0.9376312688167845,0.22915834097071497,0.5199999999999999
ccdefault,mlp,ig,172,0.8694562097796321,0.21872632544386061,0.7799999999999999
ccdefault,mlp,ig,173,0.8438095864285486,0.5409640639328284,0.6999999999999998
ccdefault,mlp,ig,174,0.8913812955918375,0.42449894115182873,0.56
ccdefault,mlp,ig,175,0.7123114583436015,0.297202062470743,0.6799999999999999
ccdefault,mlp,ig,176,0.8685133913026382,0.17448982484943,0.62
ccdefault,mlp,ig,177,0.833280028958149,0.3326410993284705,0.52
ccdefault,mlp,ig,178,0.8019908835995171,0.16184655481546883,0.7799999999999999
ccdefault,mlp,ig,179,0.9013155462985457,0.35010811037813194,0.6799999999999999
ccdefault,mlp,ig,180,0.9558620296317291,0.3217226934805809,0.6399999999999999
ccdefault,mlp,ig,181,0.7139128470269895,0.3374391779870922,0.5999999999999999
ccdefault,mlp,ig,182,0.7773401769303012,0.5334078715009684,0.52
ccdefault,mlp,ig,183,0.8441460107605062,0.6227888174581874,0.4600000000000001
ccdefault,mlp,ig,184,0.6890977517689162,0.2614876248352547,0.7999999999999999
ccdefault,mlp,ig,185,0.8754149400646325,0.32714937481315143,0.5000000000000001
ccdefault,mlp,ig,186,0.9235630280837748,0.2961672595761802,0.6199999999999999
ccdefault,mlp,ig,187,0.852132359419058,0.29204992062095125,0.5399999999999999
ccdefault,mlp,ig,188,0.8585560539226339,0.2441702302964881,0.45999999999999996
ccdefault,mlp,ig,189,0.9237550057079227,0.20542366434101733,0.8399999999999999
ccdefault,mlp,ig,190,0.9134944586398319,0.7675195275304104,0.44000000000000006
ccdefault,mlp,ig,191,0.5348395551987709,0.1758931216950772,0.6599999999999999
ccdefault,mlp,ig,192,0.7716647255862601,0.1735450576704871,0.5199999999999999
ccdefault,mlp,ig,193,0.8308194814778884,0.4639640029440455,0.56
ccdefault,mlp,ig,194,0.8562704168354323,0.1256387465708867,0.7599999999999999
ccdefault,mlp,ig,195,0.896263246170664,0.1496522152664872,0.7
ccdefault,mlp,ig,196,0.5645772523663011,0.06425307841625094,0.7599999999999999
ccdefault,mlp,ig,197,0.5208662575797017,0.17480857093217783,0.6799999999999999
ccdefault,mlp,ig,198,0.8740892625220458,0.1413243951738059,0.56
ccdefault,mlp,ig,199,0.8365573113035772,0.42762507916369175,0.6399999999999999
ccdefault,mlp,ig,200,0.9012046690048928,0.21604714459669017,0.58
ccdefault,mlp,ig,201,0.9482278419347046,0.10050702954038093,0.7
ccdefault,mlp,ig,202,0.8622191082367655,0.3037618088552301,0.54
ccdefault,mlp,ig,203,0.9052185845917231,0.282064112587033,0.6599999999999999
ccdefault,mlp,ig,204,0.9292515312728963,0.20630569385379316,0.52
ccdefault,mlp,ig,205,0.8939233312521209,0.4559465289764252,0.54
ccdefault,mlp,ig,206,0.7588421420839031,0.15009454227812835,0.7799999999999999
ccdefault,mlp,ig,207,0.9522805371468428,0.5784628603037076,0.5199999999999999
ccdefault,mlp,ig,208,0.8684091254744416,0.465493514410269,0.76
ccdefault,mlp,ig,209,0.5338618490064737,0.07062328206756141,0.52
ccdefault,mlp,ig,210,0.7998763032419847,0.11176797526254934,0.7799999999999999
